Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
PHL,2019-12-01,2019-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2019,2019,7012,December,LCU,103550.000000,A
PHL,2020-01-01,2020-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,110280.000000,A
PHL,2020-01-01,2020-01-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,108770.000000,A
PHL,2020-02-01,2020-02-29,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,108720.000000,A
PHL,2020-03-01,2020-03-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,110800.000000,A
PHL,2020-04-01,2020-04-30,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,107890.000000,A
PHL,2020-05-01,2020-05-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,110250.000000,A
PHL,2020-06-01,2020-06-30,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,107570.000000,A
PHL,2020-07-01,2020-07-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,109740.000000,A
PHL,2020-08-01,2020-08-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,109900.000000,A
PHL,2020-09-01,2020-09-30,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,109850.000000,A
PHL,2020-10-01,2020-10-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7010,October,LCU,111560.000000,A
PHL,2020-11-01,2020-11-30,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7011,November,LCU,112820.000000,A
PHL,2020-12-01,2020-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2020,2020,7012,December,LCU,115490.000000,A
PHL,1991-01-01,1991-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,24820.000000,A
PHL,1992-01-01,1992-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,27660.000000,A
PHL,1993-01-01,1993-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,32190.000000,A
PHL,1994-01-01,1994-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,34660.000000,A
PHL,1995-01-01,1995-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,31800.000000,A
PHL,1996-01-01,1996-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,32610.000000,A
PHL,1997-01-01,1997-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,32960.000000,A
PHL,1998-01-01,1998-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,33040.000000,A
PHL,1999-01-01,1999-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,38810.000000,A
PHL,2000-01-01,2000-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,38340.000000,A
PHL,2001-01-01,2001-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,41460.000000,A
PHL,2002-01-01,2002-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,41120.000000,A
PHL,2003-01-01,2003-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,42120.000000,A
PHL,2004-01-01,2004-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,46150.000000,A
PHL,2005-01-01,2005-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,48520.000000,A
PHL,2006-01-01,2006-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,51860.000000,A
PHL,2007-01-01,2007-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,52800.000000,A
PHL,2008-01-01,2008-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,57800.000000,A
PHL,2009-01-01,2009-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,63730.000000,A
PHL,2010-01-01,2010-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,67950.000000,A
PHL,2011-01-01,2011-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,68310.000000,A
PHL,2012-01-01,2012-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,69750.000000,A
PHL,2013-01-01,2013-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,72980.000000,A
PHL,2014-01-01,2014-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,74992.000000,A
PHL,2015-01-01,2015-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,78015.000000,A
PHL,2016-01-01,2016-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,78040.000000,A
PHL,2017-01-01,2017-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,86840.000000,A
PHL,2018-01-01,2018-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,101310.000000,A
PHL,2019-01-01,2019-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,105530.000000,A
PHL,2020-01-01,2020-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,110280.000000,A
PHL,1991-01-01,1991-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,903.200000,A
PHL,1992-01-01,1992-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,1084.200000,A
PHL,1993-01-01,1993-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,1187.000000,A
PHL,1994-01-01,1994-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,1312.000000,A
PHL,1995-01-01,1995-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1236.700000,A
PHL,1996-01-01,1996-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1243.900000,A
PHL,1997-01-01,1997-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,1118.400000,A
PHL,1998-01-01,1998-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,808.000000,A
PHL,1999-01-01,1999-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,992.900000,A
PHL,2000-01-01,2000-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,867.600000,A
PHL,2001-01-01,2001-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,813.100000,A
PHL,2002-01-01,2002-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,796.800000,A
PHL,2003-01-01,2003-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,777.100000,A
PHL,2004-01-01,2004-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,823.500000,A
PHL,2005-01-01,2005-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,880.800000,A
PHL,2006-01-01,2006-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,1010.600000,A
PHL,2007-01-01,2007-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1144.100000,A
PHL,2008-01-01,2008-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,1304.100000,A
PHL,2009-01-01,2009-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1336.600000,A
PHL,2010-01-01,2010-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1506.300000,A
PHL,2011-01-01,2011-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1577.100000,A
PHL,2012-01-01,2012-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1651.700000,A
PHL,2013-01-01,2013-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,1719.400000,A
PHL,2014-01-01,2014-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1689.200000,A
PHL,2015-01-01,2015-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,1714.500000,A
PHL,2016-01-01,2016-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,1643.200000,A
PHL,2017-01-01,2017-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,1722.900000,A
PHL,2018-01-01,2018-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,1923.800000,A
PHL,2019-01-01,2019-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,2037.400000,A
PHL,2020-01-01,2020-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,2222.300000,A
PHL,1991-01-01,1991-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,32.230000,I
PHL,1992-01-01,1992-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,35.910000,I
PHL,1993-01-01,1993-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,41.800000,I
PHL,1994-01-01,1994-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,45.000000,I
PHL,1995-01-01,1995-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,41.290000,I
PHL,1996-01-01,1996-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,42.340000,I
PHL,1997-01-01,1997-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,42.800000,I
PHL,1998-01-01,1998-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,42.900000,I
PHL,1999-01-01,1999-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,50.390000,I
PHL,2000-01-01,2000-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,49.780000,I
PHL,2001-01-01,2001-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,53.830000,I
PHL,2002-01-01,2002-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,53.390000,I
PHL,2003-01-01,2003-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,54.690000,I
PHL,2004-01-01,2004-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,59.920000,I
PHL,2005-01-01,2005-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,63.000000,I
PHL,2006-01-01,2006-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,67.340000,I
PHL,2007-01-01,2007-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,68.560000,I
PHL,2008-01-01,2008-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,75.050000,I
PHL,2009-01-01,2009-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,82.750000,I
PHL,2010-01-01,2010-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,88.230000,I
PHL,2011-01-01,2011-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,88.700000,I
PHL,2012-01-01,2012-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,90.570000,I
PHL,2013-01-01,2013-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,94.760000,I
PHL,2014-01-01,2014-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,97.370000,I
PHL,2015-01-01,2015-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,101.300000,I
PHL,2016-01-01,2016-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,101.330000,I
PHL,2017-01-01,2017-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,112.760000,I
PHL,2018-01-01,2018-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,131.540000,I
PHL,2019-01-01,2019-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,137.020000,I
PHL,2020-01-01,2020-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,143.190000,I
PHL,2021-01-01,2021-12-31,171,'608,Philippines,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,158.460000,I
PHL,1991-01-01,1991-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,69220.000000,A
PHL,1992-01-01,1992-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,78190.000000,A
PHL,1993-01-01,1993-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,78770.000000,A
PHL,1994-01-01,1994-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,87890.000000,A
PHL,1995-01-01,1995-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,90600.000000,X
PHL,1991-01-01,1991-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,69220.000000,A
PHL,1992-01-01,1992-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,78190.000000,A
PHL,1993-01-01,1993-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,78770.000000,A
PHL,1994-01-01,1994-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,87890.000000,A
PHL,1995-01-01,1995-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,90600.000000,X
PHL,1991-01-01,1991-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,2519.100000,A
PHL,1992-01-01,1992-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,3064.800000,A
PHL,1993-01-01,1993-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,2904.500000,A
PHL,1994-01-01,1994-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,3327.000000,A
PHL,1995-01-01,1995-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,3523.300000,X
PHL,1991-01-01,1991-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,37.330000,I
PHL,1992-01-01,1992-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,42.170000,I
PHL,1993-01-01,1993-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,42.490000,I
PHL,1994-01-01,1994-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,47.400000,I
PHL,1995-01-01,1995-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,48.870000,I
PHL,1996-01-01,1996-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,47.170000,I
PHL,1997-01-01,1997-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,47.050000,I
PHL,1998-01-01,1998-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,47.290000,I
PHL,1999-01-01,1999-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,46.990000,I
PHL,2000-01-01,2000-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,52.480000,I
PHL,2001-01-01,2001-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,54.560000,I
PHL,2002-01-01,2002-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,55.180000,I
PHL,2003-01-01,2003-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,56.140000,I
PHL,2004-01-01,2004-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,62.980000,I
PHL,2005-01-01,2005-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,68.660000,I
PHL,2006-01-01,2006-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,71.890000,I
PHL,2007-01-01,2007-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,71.370000,I
PHL,2008-01-01,2008-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,78.720000,I
PHL,2009-01-01,2009-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,83.140000,I
PHL,2010-01-01,2010-12-31,171,'608,Philippines,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,88.230000,I
